track_name,artist_name,artist_genre,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Ransom (with Juice WRLD) - Remix,Lil Tecca,"['melodic rap', 'pluggnb', 'rap', 'trap']",76,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,2WsuSYJNXGKXVYkHPnq2yp,171253,4
The Red Means I Love You,Madds Buckley,['gen z singer-songwriter'],75,0.282,0.302,2,-11.513,1,0.0344,0.0944,2.07e-06,0.0726,0.19,78.881,5pLbM4PU1wZyMvoQyEAorp,233979,4
Smile (with The Weeknd),Juice WRLD,"['chicago rap', 'melodic rap']",77,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,6wQlQrTY5mVS8EGaFZVwVF,196180,4
"break up with your girlfriend, i'm bored",Ariana Grande,"['dance pop', 'pop']",79,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,4kV4N9D1iKVxx1KLvtTpjS,190440,4
Reborn,KIDS SEE GHOSTS,"['hip hop', 'rap']",74,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,4RVbK6cV0VqWdpCDcx3hiT,324674,4
Life's A Mess (feat. Halsey),Juice WRLD,"['chicago rap', 'melodic rap']",76,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,5wWAwzGp2OaaoIkwcz6wZs,202193,4
Your New Boyfriend,Wilbur Soot,"['dream smp', 'indie pop']",77,0.546,0.453,7,-13.04,1,0.121,0.382,3.9e-05,0.106,0.74,104.532,4vLBnQtece15fFhqWxZvJP,239667,4
NEVER LEFT,Lil Tecca,"['melodic rap', 'pluggnb', 'rap', 'trap']",75,0.807,0.659,11,-6.92,1,0.332,0.0224,0.0,0.309,0.438,82.465,21UkXrc9kD48rNpTMI2ecz,168727,4
N 2 Deep,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75,0.507,0.429,2,-7.726,1,0.326,0.0518,0.0,0.109,0.0744,91.0,34D6FJysnQioVingDKufuf,273578,3
Stay Next To Me (with Chelsea Cutler),Quinn XCII,"['electropop', 'indie pop rap', 'pop', 'pop rap']",75,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,7kTlHVCARylJAqm40yVoWE,206046,4
Pissed Me Off,Lil Durk,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",73,0.723,0.516,11,-10.707,0,0.485,0.00311,1.26e-06,0.115,0.223,155.967,52nTQQahs46s1iHFQ3Wv5Q,123077,4
This Bar,Morgan Wallen,['contemporary country'],72,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,075qcpR3BnxD5CWUIx1HTr,185280,4
Truth About You,Mitchell Tenpenny,"['contemporary country', 'country', 'heartland rock']",73,0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,4Qum1kECNQrpREev5fvAQ4,203037,4
Sick and Tired (ft. Machine Gun Kelly and Travis Barker),iann dior,"['melodic rap', 'pop rap']",76,0.748,0.492,11,-8.584,1,0.0498,0.151,0.0,0.146,0.483,145.097,0DILU9jjSTnCv1dcbUH3ib,144000,4
The Color Violet,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",76,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,3azJifCSqg9fRij2yKIbWz,226467,4
All Night Parking (with Erroll Garner) Interlude,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",78,0.734,0.497,8,-9.666,1,0.166,0.67,2.35e-05,0.194,0.307,127.989,496vIKS2INz840xZaKncvR,161829,3
Sunkissed,khai dreams,"['indie pop', 'lo-fi rap', 'sad lo-fi']",75,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,1tD8J13a74q8fBqXwAP50j,126464,4
Stay,Post Malone,"['dfw rap', 'melodic rap', 'rap']",76,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,4H7WNRErSbONkM06blBoGc,204427,4
Old Town Road - Remix,Lil Nas X,"['lgbtq+ hip hop', 'pop']",82,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,2YpeDb67231RjR0MgVLzsG,157067,4
MIA (feat. Drake),Bad Bunny,"['latin', 'reggaeton', 'trap latino']",80,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,116H0KvKr2Zl4RPuVBruDO,210368,4
Candy (feat. Trippie Redd),Machine Gun Kelly,"['ohio hip hop', 'pop rap']",75,0.744,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,98.019,37AGgp9VP8TVJBfEat74Bj,156719,4
Molly,Sleepy Hallow,"['brooklyn drill', 'nyc rap']",75,0.812,0.385,10,-9.676,0,0.416,0.787,0.0,0.103,0.742,133.993,3m49rgJQUz5GU07RWjf5SH,164562,4
Maybach (feat. Future),42 Dugg,"['detroit trap', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,0.735,0.446,5,-10.232,1,0.109,0.0071,1.93e-05,0.173,0.121,150.915,2Qt8qG9SWPdtRiaWcPNJRm,199093,4
Candles,Juice WRLD,"['chicago rap', 'melodic rap']",74,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,1wa6QQsdSE3X2GbRljGpFk,183703,4
Icee Pop,Nic D,['pop rap'],76,0.914,0.572,0,-6.606,1,0.0359,0.12,0.0,0.0709,0.864,134.989,1zKOagmkCtXuGmCivG8HZE,147556,4
Don't Go Yet,Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",86,0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,1058fW9H3fZA6QjYCdOBad,164842,4
Not Into You,Brooksie,[],79,0.641,0.678,3,-4.943,1,0.0355,0.221,0.573,0.279,0.495,100.035,1eFYbcVZBTKcE0iFIYU5qk,157800,4
you should see me in a crown,Billie Eilish,"['art pop', 'electropop', 'pop']",79,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,3XF5xLJHOQQRbWya6hBp7d,180953,4
Wake Up in the Sky,Gucci Mane,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,0QIjsbm2fh1cJ45XO9eGqq,204665,4
Trip,Ella Mai,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",76,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,6CTWathupIiDs7U4InHnDA,213993,4
Enemies (feat. DaBaby),Post Malone,"['dfw rap', 'melodic rap', 'rap']",76,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,0Xek5rqai2jcOWCYWJfVCF,196760,4
Look Alive (feat. Drake),BlocBoy JB,"['memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap']",76,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,4qKcDkK6siZ7Jp1Jb4m0aL,181263,4
Sensitive,Dreamer Isioma,"['alternative r&b', 'indie r&b', 'modern indie pop']",75,0.601,0.649,7,-6.979,1,0.133,0.166,3.35e-05,0.165,0.351,89.73,0oHEteATZnAZuA9dl1dXF3,174720,4
hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,"['melodic rap', 'rap', 'trap']",75,0.681,0.522,5,-8.74,0,0.303,0.0191,0.0,0.415,0.219,172.946,7FCDmAel69bzxRkOxbh2dB,170413,4
Over The Top (feat. Drake),Smiley,"['canadian hip hop', 'toronto rap']",75,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,3yaYgjEFkRw3PVjW9mV1TO,153406,4
Funny Thing,Thundercat,"['afrofuturism', 'indie soul']",75,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,1c5CllrZr45UBhWpIqM332,116630,3
Attention,Charlie Puth,"['dance pop', 'pop', 'viral pop']",83,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,5cF0dROlMOK5uNZtivgu50,208787,4
Walk Em Down (feat. Roddy Ricch),NLE Choppa,['memphis hip hop'],74,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,1Z0cZI0UzNbP9L8MzzGxqf,173288,4
Glad You Exist,Dan + Shay,"['contemporary country', 'country', 'pop']",75,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,472vIK1ldetTxRxG3ovaiY,144533,4
I,Lil Skies,"['melodic rap', 'rap', 'trap']",74,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,4ZT9FnbFu1PaBfV3itxiqT,181891,4
Cuando Tú Me Miras,Eslabon Armado,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'sierreno']",74,0.618,0.644,8,-10.663,1,0.0296,0.451,0.000105,0.352,0.861,98.721,5kItv0UayV5g4Xs9FMshDR,155125,3
Out Of Love,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",78,0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,227693,3
Violent,carolesdaughter,['alt z'],77,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,7CFfqRW50ffULvBv7lfIIg,135878,4
Be Kind (with Halsey),Marshmello,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",80,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,3Z8FwOEN59mRMxDCtb8N0A,172762,4
Fuck The World (Summer in London),Brent Faiyaz,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",74,0.679,0.281,3,-15.506,0,0.184,0.873,0.00335,0.215,0.234,74.996,2CzUlaKN1mvb0szagSR3ux,236704,4
She,Harry Styles,['pop'],78,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,6SQLk9HSNketfgs2AyIiMs,362653,3
You Belong With Me (Taylor’s Version),Taylor Swift,['pop'],79,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,1qrpoAMXodY6895hGKoUpA,231124,4
Descansando,Fuerza Regida,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",78,0.507,0.718,7,-3.795,1,0.0636,0.296,0.0,0.0921,0.927,92.226,3QXBaUQ8iwP2WI1GpQIP18,225000,3
Therapy,Andrew Garfield,"['hollywood', 'pop']",77,0.554,0.593,0,-5.492,1,0.215,0.207,0.0,0.0529,0.618,147.743,1iFgG6BeEPTbXsAok6zYxR,164164,3
Thinking 'Bout You (feat. Lauren Alaina),Dustin Lynch,"['contemporary country', 'country', 'country road', 'modern country rock']",72,0.394,0.747,8,-4.446,1,0.0627,0.13,0.0,0.0747,0.776,203.918,6NebrV4ZigAoXIRbe11hxh,170560,4
The Jackie (with J. Cole & Lil Tjay),Bas,"['hip hop', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop']",74,0.784,0.474,8,-6.139,1,0.0524,0.333,0.0,0.278,0.64,128.012,15qKrPi4Kg0z7g9HlwWyeb,204434,4
Flocky Flocky (feat. Travis Scott),Don Toliver,"['pop', 'rap', 'trap']",77,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,25r6MZ4Gtd76l43qnZI1DG,183514,4
Talkin' Tennessee,Morgan Wallen,['contemporary country'],71,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988,7szRiHu6r91o2Po9GTPN4c,221880,4
Girl Of My Dreams,Rod Wave,['florida rap'],72,0.637,0.562,4,-7.348,0,0.0694,0.488,0.0,0.114,0.352,75.041,09YHm6IkdZko28KdEbXtPb,159733,4
Retaliation,22Gz,"['brooklyn drill', 'nyc rap']",73,0.924,0.681,11,-6.94,1,0.294,0.011,1.21e-06,0.0972,0.491,141.982,1NE8EEo8xpxTLAYHJbmsrY,148687,4
Dream Girl,Crisaunt,"['aesthetic rap', 'bedroom pop', 'sad lo-fi']",75,0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616,3Z6cltU0OfbUdSZtZlzKPL,179287,4
Si Me Ven,Los Gemelos De Sinaloa,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",76,0.767,0.666,7,-4.951,1,0.13,0.427,3.71e-06,0.243,0.532,111.879,5SkLd0qWWqYtv3Ry0dIyIh,174432,1
Abre Los Ojos,Germaine Franco,[],75,0.236,0.108,0,-16.376,0,0.0369,0.861,0.934,0.127,0.0631,119.983,06H5BeXjWXqjslelYiLuB7,196213,3
Hold Me While You Wait,Lewis Capaldi,"['pop', 'uk pop']",80,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,205687,4
Somebody’s Problem,Morgan Wallen,['contemporary country'],72,0.657,0.54,5,-7.675,1,0.0287,0.662,0.0,0.123,0.625,136.97,0SErdEdRcVX1uJCf1eTGYH,161773,4
Without Me,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",81,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,5p7ujcrUXASCNwRaWNHR1C,201661,4
I Quit Drinking,Kelsea Ballerini,"['contemporary country', 'country', 'pop']",77,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,6OcCk1dbAb7XNHsC098oEM,171200,4
no tears left to cry,Ariana Grande,"['dance pop', 'pop']",80,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,2qT1uLXPVPzGgFOx4jtEuo,205920,4
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,"['dance pop', 'edm', 'house', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",88,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4cG7HUWYHBV6R6tHn1gxrl,169153,4
NDA,Billie Eilish,"['art pop', 'electropop', 'pop']",80,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,38GBNKZUhfBkk3oNlWzRYd,195777,4
Hallucinogenics,Matt Maeson,"['indie poptimism', 'modern rock']",74,0.549,0.653,0,-7.47,1,0.0503,0.457,0.0,0.0969,0.287,121.348,6bLU8e0LGyztE9iD5DWBQ1,187173,4
Did It Again,Lil Tecca,"['melodic rap', 'pluggnb', 'rap', 'trap']",75,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,4guBZjUyrGoHsTahO3IHdj,116240,4
Could Have Been Me,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",77,0.552,0.662,6,-6.225,0,0.0548,9.18e-05,0.0,0.143,0.572,79.973,16nCYYc1lCxCyvaR1lgo0i,148732,4
Una Vez,Bad Bunny,"['latin', 'reggaeton', 'trap latino']",84,0.55,0.598,11,-5.402,0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,5J7teKIJGtqVypgYI6sqXj,232496,4
Potato Salad,"Tyler, The Creator","['hip hop', 'rap']",75,0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,1jzIJcHCXneHw7ojC6LXiF,182493,4
Made For You,Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']",73,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,7vF3xkCMvZjAe2nTWY0uQZ,238400,4
Hot (feat. Moneybagg Yo),Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",73,0.773,0.623,2,-5.267,1,0.196,0.00194,0.0,0.133,0.13,153.1,5qyZ6LcHvBiIHLaoED8K4g,150527,4
I THINK,"Tyler, The Creator","['hip hop', 'rap']",75,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,4f8Mh5wuWHOsfXtzjrJB3t,212013,4
Never Say Never (with Lainey Wilson),Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']",72,0.472,0.937,0,-4.028,0,0.0567,0.00717,0.0,0.11,0.454,140.073,03kCiUPjdAV9ur9ugm8PQT,176147,4
justified,Kacey Musgraves,"['contemporary country', 'country dawn', 'pop', 'texas country']",73,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,4wONXG4GqWSscEyZlx300W,180800,4
Bite Me,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",78,0.491,0.792,8,-4.382,1,0.0699,0.00381,0.0,0.359,0.74,169.997,4bNa2MHnPB7zckROAHh8mR,159746,4
Moon & Stars (feat. Maggie Lindemann),$NOT,"['aesthetic rap', 'florida rap', 'underground hip hop', 'vapor trap']",75,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,3oGbHF3Kdwf3AsRCbBjUxu,187587,4
Not Around,Nova,[],78,0.499,0.695,6,-9.452,1,0.113,0.333,2.85e-06,0.659,0.235,131.006,1Adhz5VVDZxhojOLfQQUxa,183920,4
2002,Anne-Marie,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",84,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,2BgEsaKNfHUdlh97KmvFyo,186987,4
Lost Cause,Billie Eilish,"['art pop', 'electropop', 'pop']",78,0.526,0.334,10,-8.491,0,0.251,0.702,0.00782,0.0586,0.522,74.966,4191RXFPa7Ge9XkA4cWlna,212496,4
Starting Over,Chris Stapleton,"['contemporary country', 'outlaw country']",73,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,3K07bGe8iljQ3mOKArHLDo,240413,4
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",74,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,6wWaVoUOzLQJHd3bWAUpdZ,194732,4
Settle Me Down,Josh Abbott Band,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",72,0.352,0.524,4,-6.738,1,0.0336,0.729,7.05e-06,0.107,0.478,73.104,4fFIpQ8eswym0U7movpzQR,177083,3
Thru Your Phone,Cardi B,"['dance pop', 'pop', 'pop rap', 'rap']",74,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,74cVJfmK18rhWnscIpGXjt,188524,4
Babydoll,Dominic Fike,"['alternative pop rock', 'pop']",75,0.762,0.604,7,-5.296,0,0.11,0.114,0.0,0.0271,0.847,168.007,7yNf9YjeO5JXUE3JEBgnYc,97960,4
UCLA,RL Grime,"['bass trap', 'edm', 'electro house', 'electronic trap', 'electropop', 'pop dance']",74,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,3OaunNUlXXs5e2PXtNAzzG,192000,4
A BOY IS A GUN*,"Tyler, The Creator","['hip hop', 'rap']",74,0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,1nXZnTALNXiPlvXotqHm66,210253,4
Rainbow,Kacey Musgraves,"['contemporary country', 'country dawn', 'pop', 'texas country']",74,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,79qxwHypONUt3AFq0WPpT9,214293,4
Build a Bitch,Bella Poarch,['modern alternative pop'],82,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,7BoobGhD4x5K96Me0hqC8Q,122773,4
I Hope You’re Happy Now,Carly Pearce,"['contemporary country', 'country', 'country pop']",72,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,0Al3wN3keprGTSgG8NBwjr,198689,4
YAE ENERGY,Lil Yachty,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'viral rap']",73,0.877,0.617,11,-6.2,0,0.303,0.0378,0.0,0.263,0.484,136.01,6og219WwSl2pU7oXyXfRMe,102117,4
NUMB,XXXTENTACION,"['emo rap', 'miami hip hop']",78,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,01TnVDiet1DFTsyWKUKovl,186268,4
CITY OF ANGELS,24kGoldn,"['cali rap', 'pop rap']",77,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,6ap9lSRJ0iLriGLqoJ44cq,112493,4
No Auto Durk,Only The Family,"['chicago rap', 'trap']",72,0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971,4VcPtoOpK3oBMDZJ9Ptp9f,184258,4
Pretty Boy,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",76,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,7IL8PSVwLOJxqYne6azxQv,234093,4
I Wish Grandpas Never Died,Riley Green,"['contemporary country', 'country road']",72,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,7Dxes6VnfbZYV0S2QTnVuT,250413,4
Mente Positiva,Junior H,"['corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",78,0.576,0.604,5,-7.558,0,0.047,0.27,0.0,0.176,0.734,99.746,3WQilym5Vi4ypxb70vx0eY,192391,3
Cúrame,Rauw Alejandro,"['puerto rican pop', 'trap latino']",86,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,1FlL8ycld6uVDDyhV7P5FA,164706,4
Jenny (I Wanna Ruin Our Friendship),Studio Killers,[],80,0.668,0.798,11,-5.701,1,0.0334,0.00305,0.0144,0.277,0.575,133.928,4JLBDUYSaOMPYND0iWeSWQ,215280,4
One Way!,Autumn!,"['glitchcore', 'plugg', 'pluggnb', 'vapor trap']",72,0.524,0.306,0,-12.153,1,0.0376,0.0323,0.000339,0.11,0.255,138.34,2659CRCrqaXCaYBMtKrdYi,166957,4
Cry Your Heart Out,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",78,0.756,0.713,7,-6.917,1,0.102,0.523,3.35e-06,0.248,0.59,125.064,09u787BYeYIGd2mFIJ505t,255278,4
Una Nota,J Balvin,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",85,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,7iqOIHHEmu6Vhw25GgQ2eA,170760,4
God's Country,Blake Shelton,"['contemporary country', 'country', 'country road', 'oklahoma country']",73,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,1dyxS3YzBbL0t8rEVwVQ1K,205107,4
Ruthless (Nice Guys Always Finish Last),MarMar Oso,['pop r&b'],76,0.724,0.269,5,-15.465,1,0.0456,0.388,0.0,0.0808,0.866,86.042,6HeCk6yewXH7WO4D93eub9,233023,4
Famous Friends,Chris Young,"['contemporary country', 'country', 'country road', 'modern country rock']",72,0.533,0.855,6,-2.901,1,0.0356,0.0553,0.0,0.335,0.64,102.017,4iXDn9pu5Q9sxv45vE8Lak,165569,4
P2,Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",75,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,3kW4z2pIj5VY5fLjBrMRL5,234627,4
No Me Conoce - Remix,Jhay Cortez,"['latin', 'reggaeton', 'trap latino']",81,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,4R8BJggjosTswLxtkw8V7P,309120,4
You should be sad,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",77,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,7lidXGPXPYLNThITAOTlkK,205473,4
Welcome to Wonderland,Anson Seabra,"['alt z', 'gen z singer-songwriter', 'pop']",79,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,3JfHYZKy5JmE5Fv4gDTCiz,199131,3
Heart On Fire,Eric Church,"['contemporary country', 'country', 'country road', 'modern country rock']",72,0.653,0.927,8,-4.699,1,0.0289,0.0352,4.47e-05,0.0966,0.894,119.97,0ysCB1Jg4hli0XlEWlipo7,258800,4
Champion (feat. Travis Scott),NAV,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",76,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,6nO3tr47nr2P7f3hXb8JIo,195053,4
HACIENDO QUE ME AMAS,Bad Bunny,"['latin', 'reggaeton', 'trap latino']",83,0.584,0.411,10,-7.147,0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,26QApq0cuO9brJigr0C0W4,217769,4
Love All (with JAY-Z),Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",76,0.73,0.576,2,-5.442,1,0.287,0.354,3.59e-05,0.15,0.155,92.131,4VCbgIdr8ptegWeJpqLVHH,228461,4
New Light,John Mayer,"['neo mellow', 'pop rock', 'singer-songwriter']",79,0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,4T6FWA703h6H7zk1FoSARw,217427,4
Mixed Personalities (feat. Kanye West),YNW Melly,"['melodic rap', 'trap']",74,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,6vWEAOUSxohKxhp0K1BsxL,230400,4
Insane,Summer Walker,"['pop', 'r&b']",74,0.39,0.607,3,-8.056,1,0.303,0.632,0.000162,0.138,0.347,161.625,3pcxxaUxAMSfz2zgetHydD,189906,4
FEEL NOTHING,The Plot In You,"['melodic metalcore', 'metalcore']",79,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,4xDwCYhobDehSBGUmd5H6Y,216827,4
Mad bout that,Yeat,['pluggnb'],73,0.601,0.537,2,-9.143,1,0.115,0.0339,0.0,0.137,0.228,140.221,7nZwBbH8F8FqArrVIe8Zl4,130201,4
El Güero (Feat. Marca MP),Grupo Firme,"['norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",78,0.625,0.554,10,-5.531,1,0.0618,0.417,0.0,0.305,0.846,111.911,2MeEuwplwbbjZ7hxRI6viw,213254,4
Real As It Gets (feat. EST Gee),Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",73,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,7eX3um6NpOQKWJMGCi97XD,192804,4
Wicked Witch,Nardo Wick,"['florida rap', 'rap', 'trap']",72,0.68,0.638,11,-7.592,1,0.325,0.00257,0.00196,0.122,0.322,150.033,6TNkJPyBho8mQE6IziibHu,163240,4
Come Over (Again),Crawlers,['warrington indie'],77,0.498,0.713,2,-7.738,1,0.0278,0.00393,0.0,0.0675,0.235,93.018,4PDJDIdWxNN1AlnbrKkoPf,254419,4
I Don't Do Drugs (feat. Ariana Grande),Doja Cat,"['dance pop', 'pop']",77,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014,0FFsgUoFibYISzMxuGS61W,188893,4
